# gradients (DV/DL) for lambdas: 0.0 0.05 0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.65 0.7 0.75 0.8 0.85 0.9 1.0
0.000000 205.481900 99.787300 65.982000 61.366100 62.606900 33.932800 41.627300 27.964500 -22.801000 -19.934400 21.886300 -4.000700 -42.892000 -26.309800 -20.560700 7.186900 
0.002000 141.331400 111.327200 48.207700 74.553300 44.237500 35.485700 38.456900 3.193400 8.613700 -6.602000 5.360500 -52.020600 -37.133100 -45.809200 -13.244000 -5.210300 
0.004000 159.153000 97.262000 42.756500 67.837300 39.859000 43.692000 15.099300 8.864400 22.553900 1.043600 23.385600 -10.456300 -23.705300 -34.647100 -20.071000 4.383800 
0.006000 167.815800 128.945700 66.676500 34.667100 55.407600 30.024100 -4.556300 9.789700 29.026700 4.382400 -17.326700 -33.925400 -25.662600 -31.247800 -29.504300 0.580400 
0.008000 113.814100 89.085200 49.938700 51.754300 34.973500 32.134300 33.880500 -2.056400 -33.284700 12.592900 -29.453600 -42.975000 -48.743700 -16.855100 -16.201200 4.228200 
0.010000 174.165300 83.018100 76.158200 49.830500 46.966000 5.558400 41.027800 22.164000 -6.927200 0.445900 11.068100 -35.837700 -17.828400 -14.136100 -32.173600 -0.757300 
0.012000 153.013400 118.644500 82.452100 66.834200 46.515900 22.468100 21.039900 12.181000 9.566200 -18.531300 -36.836000 -15.337600 -52.601800 -27.869100 -31.075900 4.997500 
0.014000 206.141500 81.104900 65.138200 54.015300 35.244400 15.450700 31.912100 6.414700 9.342400 25.682800 -40.914600 -30.384900 -33.215100 -5.082400 -13.871700 -3.028300 
0.016000 174.303400 130.691600 77.747800 30.852700 56.097100 32.705000 27.517700 16.003900 19.724500 -5.862000 -35.467700 -29.807000 -44.114400 -39.197500 -31.801700 -10.606800 
0.018000 207.480500 107.565800 53.168500 35.415400 49.836100 44.624800 28.875000 17.404500 -0.187900 -7.959400 -7.099600 -32.581500 -47.452000 -52.544500 -14.332000 5.014700 
0.020000 175.953000 117.876800 73.099800 43.636900 52.645300 26.524600 32.304900 19.237700 8.635300 -1.575000 -55.362800 -35.258900 -19.999100 -45.212000 -10.163400 -0.076400 
0.022000 129.182500 78.407300 58.270400 50.318800 33.413200 39.839200 24.869900 35.970400 -7.142900 0.065300 2.612800 -14.342500 -30.705900 -22.941900 -32.919900 -13.483200 
0.024000 120.562700 116.360000 68.083800 53.579100 35.816800 10.320500 46.599500 18.116000 -8.587300 -12.453600 -26.097600 -24.450300 -69.842200 -10.967000 -13.706600 5.672300 
0.026000 150.290600 56.688300 47.595100 22.379100 25.827900 38.622200 24.959500 32.015600 14.813400 14.471700 -18.675800 -44.684600 -38.293800 -20.823500 -20.673700 8.698600 
0.028000 137.181000 141.347300 48.248000 46.719800 9.234100 36.376900 -0.196000 34.964000 5.169600 30.310200 -11.351800 -51.777500 -42.667600 -6.773400 -45.477500 -13.092200 
0.030000 154.443000 146.631600 67.689600 27.715300 33.749900 35.023300 19.218000 15.879700 -1.344600 -9.314300 -4.464700 -56.323600 -17.416700 -40.372400 -34.350700 -8.296000 
0.032000 215.049200 113.878600 61.843700 66.643700 84.471600 32.219000 18.081000 7.141900 16.655900 -4.309200 -18.583100 -27.003100 -37.042400 -55.636500 -35.544700 -5.991900 
0.034000 131.461200 110.423300 42.709500 55.600200 44.828600 11.579200 25.847800 33.671400 18.557600 4.166400 -18.409800 0.239900 -17.016400 -27.104000 -44.381900 1.261100 
0.036000 130.615700 111.376900 74.060100 32.456700 37.662400 21.723900 31.132100 16.110500 18.296500 21.073900 -12.663300 -38.270900 -15.336400 -30.102700 -13.825000 5.864900 
0.038000 80.364300 84.734300 51.047600 27.360700 60.303800 35.081200 32.483600 0.104100 10.626500 -0.398400 5.938100 8.651800 -39.905000 -15.452500 -14.519700 3.901100 
0.040000 151.615600 106.609200 76.950700 37.708300 31.159300 37.537600 42.977000 18.249900 14.031800 19.694900 5.707600 16.537900 -11.852600 -38.979000 -19.644200 -6.141600 
0.042000 194.235100 125.326500 58.315100 65.907300 35.550800 36.101500 31.968600 9.785600 10.974100 -14.983100 -13.202600 -15.612300 -14.930600 -49.900400 -24.073300 -2.192300 
0.044000 114.873900 82.781700 74.520500 51.843700 60.324900 43.479400 26.242600 21.074500 17.620600 -4.193100 -15.038700 -17.009900 -0.548700 -21.646100 -26.997300 10.287600 
0.046000 149.142500 74.013500 86.716600 62.790600 43.971000 35.792900 8.812100 7.770700 24.903600 7.629100 4.849300 -14.681100 -43.919000 -39.079300 -25.018500 11.207500 
0.048000 126.479800 134.610600 43.816000 45.548600 72.525000 18.581800 26.896400 14.112900 -15.411800 15.448900 -5.016300 -26.176600 -40.075900 -39.349600 -26.106900 -4.066800 
0.050000 202.187200 91.189100 33.022000 52.800200 32.427300 26.259700 20.805500 20.655700 27.286000 22.528700 10.181500 8.372600 -29.477300 -26.699100 -12.295300 2.102700 
