# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -1.171700 -2.003000 -2.303400 -1.769200 -2.851800 -4.305800 -3.242400 -3.466000 -10.978100 -12.592500 -13.700100 
0.002000 -1.287400 -6.053000 -1.389600 -0.959000 -2.923800 -4.874600 -5.656100 -3.851800 -13.400100 -19.657900 -10.802200 
0.004000 -1.679500 -1.888100 -6.316000 -0.915800 -3.630100 -5.736000 -7.010000 -3.372200 -7.103000 -2.331800 -11.248100 
0.006000 -1.374400 -1.451800 -1.904600 -2.437400 -5.458800 -5.960000 -7.791900 -3.044600 -17.381100 -4.496100 -10.931400 
0.008000 -1.589000 -1.021700 -1.212700 -1.046500 -5.901200 -3.013600 -4.917700 -3.257800 -16.111800 -6.497900 -10.979900 
0.010000 -0.882500 -1.382600 -2.187200 -0.923600 -4.920000 -6.050000 -6.890200 -8.043300 -15.862900 -6.316800 -18.108400 
0.012000 -1.515900 -1.813800 -0.888000 -1.086800 -5.136800 -7.682600 -5.685900 -7.637600 -6.587800 -11.034000 -11.645200 
0.014000 -1.814500 -2.461400 -1.362400 -0.603600 -5.553800 -8.279300 -2.223600 -3.762900 -10.405700 -6.290600 -17.737000 
0.016000 -1.522400 -2.522200 -2.612800 -3.410900 -7.950700 -4.786300 -6.951700 -2.511000 -12.406900 -8.360800 -12.041700 
0.018000 -0.903200 -1.319900 -5.665200 -0.539100 -5.834500 -3.067600 -4.609100 -3.052200 -3.193700 -14.425600 -9.272900 
0.020000 -1.686200 -2.702600 -4.619300 -1.497000 -6.137000 -1.540200 -4.230200 -4.438600 -6.635800 -5.854600 -9.358300 
0.022000 -1.611500 -1.706200 -1.455200 -3.581800 -3.640100 -2.275800 -4.081900 -2.170900 -12.756400 -4.914400 -14.415900 
0.024000 -1.495800 -2.291900 -1.033700 -1.928400 -5.037800 -2.533600 -1.262000 -4.408300 -5.882000 -15.328400 -10.871900 
0.026000 -0.555100 -2.685400 -1.326300 -0.788900 -6.680700 -3.832700 -2.097800 -4.959000 -15.444000 -13.367800 -24.930400 
0.028000 -1.311400 -1.741800 -1.163400 -1.485200 -2.633500 -4.524300 -4.329100 -6.351800 -5.674600 -13.037600 -9.823600 
0.030000 -1.148100 -1.280100 -2.421200 -1.331500 -6.270100 -3.086700 -2.055900 -8.264700 -22.654100 -3.392500 -6.799800 
