# gradients (DV/DL) for lambdas: 0.0 0.05 0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.65 0.7 0.75 0.8 0.85 0.9 1.0
0.000000 127.455000 71.481000 62.676500 35.959000 33.354900 23.288700 19.363300 13.664300 15.558700 0.673800 -10.041300 16.436300 -7.572900 -7.208300 -1.909900 -4.277700 
0.002000 117.241100 92.937200 48.332100 40.612000 40.244600 35.402800 17.118200 0.091200 -33.826700 -27.651800 6.312600 -1.000600 -28.248500 -11.729400 -9.280000 9.730100 
0.004000 133.849500 60.662700 51.896700 39.980900 32.852600 29.973000 15.814400 3.275300 8.544500 4.342700 -6.592700 -5.349500 -3.928400 -10.604700 -11.753500 6.422300 
0.006000 120.156000 63.329400 69.381000 36.684800 28.097200 23.614600 25.158200 9.837800 5.610600 3.321300 -15.849600 12.461300 -10.004600 1.234000 -10.074300 -1.496600 
0.008000 109.553800 75.471200 66.370800 42.996500 32.007100 17.485300 19.671200 13.205600 0.142100 12.772500 2.688100 -36.637900 -22.125900 -0.062300 -9.153600 -1.213500 
0.010000 102.602800 58.605300 49.417800 35.869500 40.596300 27.308600 21.998600 -4.756200 9.640300 -0.211900 -8.167400 -10.568900 -24.527500 -20.683800 -8.884900 6.537800 
0.012000 116.116100 101.661500 52.110400 49.554800 35.710800 16.729300 2.522500 6.839600 12.327100 -0.245600 9.428200 -9.304200 -16.330400 -22.660500 -3.120000 1.867800 
0.014000 116.944100 86.310800 53.136900 27.846100 35.322800 19.934100 27.662500 4.439900 16.830300 17.728100 1.037000 -18.125700 -9.026000 -9.545000 -4.159900 -3.537600 
0.016000 149.358700 49.510700 56.866700 32.013100 42.729500 7.255500 3.822700 9.144200 -0.268800 -5.964500 0.421200 -19.924900 -29.293500 -14.636100 3.165300 -7.598500 
0.018000 106.544800 56.310700 55.917800 47.233700 33.630300 26.501800 13.167600 6.143000 4.111100 10.802200 8.742400 -0.737000 -13.680600 -19.299800 -19.307000 0.009200 
0.020000 80.626700 47.359000 42.229500 40.407300 32.355600 3.967500 2.297700 1.331800 0.284500 -29.010900 -8.505900 -20.893500 -15.550900 -4.182600 -0.619500 5.655800 
0.022000 102.347700 73.836800 50.910500 42.548000 27.099800 14.895400 20.176200 22.948900 11.005900 0.217600 -5.829500 4.717700 -3.408400 10.834400 -12.925100 5.018700 
0.024000 124.942600 92.673900 56.719400 44.640000 32.588300 27.735800 9.863500 -1.311900 8.185200 6.747700 -3.670000 -1.028100 -30.443800 -7.893700 -8.358800 4.504900 
0.026000 117.417600 49.148200 41.504300 46.429400 28.619500 32.231000 23.249300 11.568100 -6.752500 8.046500 -2.893700 2.299000 -4.021900 -20.844400 -13.653900 -2.185100 
0.028000 110.444700 101.159600 53.691100 35.147500 33.640400 16.948200 27.240500 17.522300 10.242800 -1.651300 -18.185800 -14.413400 -30.600500 -10.451400 -6.716200 -2.214700 
0.030000 122.663900 51.032200 34.749600 41.813500 25.650400 25.205100 20.055700 11.340300 -13.360800 6.683500 -11.947900 2.226800 -20.066500 -21.472900 -8.009800 -11.684000 
0.032000 141.293000 52.345000 60.046400 42.116900 45.636600 8.516200 24.329900 18.059900 6.817600 -0.825500 -6.135500 -2.390600 -15.960400 -13.104800 -11.860100 -2.926400 
0.034000 100.629500 58.875600 57.899400 30.605200 31.884400 12.490900 22.796800 18.891300 4.973200 -1.517600 1.835100 -4.765300 4.804400 -20.376900 0.372400 1.313500 
0.036000 115.196700 60.365400 35.543000 43.028800 43.643300 22.141200 20.136400 17.289500 -2.799900 11.173300 2.542400 -0.922900 8.377300 -23.473300 -0.400300 0.837800 
0.038000 125.141200 50.415300 41.710100 47.131200 30.995300 31.235200 14.735800 -9.316900 11.666900 10.657000 -0.940500 -14.248100 7.611200 -10.171400 -10.247700 0.554000 
0.040000 104.712000 78.298400 54.668100 59.492000 41.565900 19.926000 19.020700 18.381200 6.418800 15.447200 -16.792800 -28.321600 4.094600 -9.001100 -9.787900 2.162000 
0.042000 131.252900 81.649300 46.753900 43.254800 13.715600 13.173600 8.973900 18.230800 -9.207200 -17.195200 -24.343600 -28.203400 -36.449400 -2.177700 -15.257700 4.787600 
0.044000 139.612700 94.024500 49.380200 52.651000 33.969600 15.357200 4.211600 10.200500 -1.385800 -0.432200 10.559600 0.198900 -7.408000 -6.931400 4.024100 3.582200 
0.046000 127.071600 84.009900 58.955900 45.534200 36.631700 10.699300 13.405700 22.482000 6.766300 15.044900 -12.825800 -4.601500 -0.037900 -20.173000 -7.111200 6.600100 
0.048000 91.304000 80.258300 41.185800 56.598000 39.938800 27.311600 17.220700 -2.337200 7.124300 -7.596800 5.692500 -10.134500 -15.117700 -11.369500 4.460100 4.255800 
0.050000 110.136000 76.262800 50.725800 29.881100 36.809500 29.892400 24.616600 17.903700 6.741400 0.548300 -8.682200 -0.499800 -30.283100 -24.070900 -11.302000 0.401400 
0.052000 98.974800 74.827900 45.788200 36.727400 51.123700 28.474200 15.621200 18.348300 13.468400 -2.930200 -0.604400 1.286400 -20.872400 -21.204800 -5.619000 2.187500 
0.054000 101.002600 71.986100 43.775300 33.756200 32.097800 -2.470600 15.789400 14.165900 20.117200 10.626400 -18.380700 4.885700 -29.310300 -14.522200 5.176700 -0.791600 
0.056000 128.619600 75.140700 52.357800 65.914300 26.832500 22.734800 14.891500 19.585400 11.418700 -8.470100 -28.772600 -5.792100 -30.028700 -13.666100 -15.037200 3.193200 
0.058000 88.559900 61.476600 42.205100 61.602000 27.531100 -3.601700 20.466800 14.150300 7.776700 4.244000 -0.361600 8.140900 -11.179600 -23.489600 -14.787100 1.292700 
0.060000 143.071600 77.047100 48.339100 21.327800 29.577500 15.380700 26.133100 18.009800 9.692400 -13.605900 -14.580500 -16.954700 -7.304000 -16.297900 -3.278900 1.073100 
0.062000 102.876200 65.137000 62.847200 41.719200 29.154900 24.957500 14.628200 13.038300 14.627800 -0.430600 -30.561100 -13.768300 -7.199900 -20.424500 -6.825000 3.209000 
0.064000 94.947700 65.692100 38.210600 40.674300 30.808000 26.024400 16.022400 15.593200 7.610000 0.839600 -24.081700 2.181600 -3.706500 -1.367500 -11.548000 -0.907000 
