# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -1.254200 -4.119700 -2.051800 -1.211700 -3.456100 -6.259500 -9.037900 -10.607900 -8.531000 -12.698200 -206.759800 
0.002000 -0.860600 -1.702600 -2.928300 -2.362000 -2.322400 -3.599800 -9.850900 -4.956900 -8.975300 -9.341400 -236.703800 
0.004000 -1.776700 -4.369500 -1.351300 -1.941500 -2.656100 -7.214000 -7.596600 -16.738900 -10.453400 -7.787900 -241.019800 
0.006000 -1.294900 -3.489400 -3.263600 -1.161400 -4.340300 -10.485300 -2.204700 -2.792300 -7.244400 -11.087900 -144.420500 
0.008000 -1.784100 -2.701000 -1.621400 -2.588700 -2.878900 -7.044300 -5.735900 -8.184100 -10.053900 -12.359200 -265.687200 
0.010000 -2.175000 -1.267500 -3.957600 -1.853700 -3.666500 -10.866500 -3.881600 -11.201000 -5.684400 -5.617400 -239.150700 
0.012000 -1.991500 -2.331400 -3.880700 -1.261100 -3.134000 -3.374500 -1.622600 -9.212300 -5.861200 -26.838600 -182.589500 
0.014000 -3.707700 -3.976700 -2.504400 -1.640700 -3.856800 -4.666800 -2.614700 -6.015800 -6.235900 -16.019500 -151.156900 
0.016000 -2.217300 -4.882400 -1.237500 -1.492200 -4.318100 -6.812700 -2.894500 -12.427600 -7.374900 -11.723700 -325.958200 
0.018000 -4.072600 -2.039000 -5.945300 -0.646900 -5.565900 -7.237700 -4.166300 -9.462400 -11.907400 -10.023100 -250.984900 
0.020000 -4.225000 -2.039300 -2.175100 -1.108500 -3.983500 -3.576500 -4.125000 -10.317100 -4.389600 -8.197500 -167.212100 
0.022000 -1.951100 -1.145200 -2.018200 -1.945100 -6.258400 -5.863700 -7.660500 -9.275600 -8.706500 -5.686200 -147.662400 
0.024000 -0.443400 -2.152700 -0.722100 -0.856700 -2.786100 -11.165500 -7.110400 -6.884100 -7.069400 -10.580900 -225.543800 
0.026000 -0.588200 -1.978200 -1.445400 -2.831400 -4.639600 -11.739400 -7.235400 -8.078300 -5.073100 -12.546400 -117.673000 
0.028000 -1.604500 -0.465400 -2.567200 -1.419100 -2.142800 -6.118000 -13.244900 -3.753200 -8.040800 -13.245700 -133.364700 
0.030000 -4.107400 -2.999100 -1.695700 -1.600100 -4.469900 -4.601700 -4.271200 -11.773300 -6.196900 -13.232500 -147.928800 
0.032000 -2.725900 -3.825700 -1.611000 -0.658400 -3.622400 -3.432200 -8.135900 -12.239500 -7.098100 -8.676300 -240.629100 
0.034000 -6.140200 -2.516400 -7.256600 -1.706100 -4.211000 -4.393700 -9.647500 -3.952600 -16.582700 -15.493200 -169.058800 
0.036000 -0.435200 -4.590700 -4.247700 -1.398600 -6.372400 -3.634300 -3.245300 -2.139700 -12.702800 -13.724900 -117.123100 
