# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -0.597400 -1.026200 -1.405400 -2.071100 -0.647200 -0.411600 -1.390000 -1.654900 -1.181100 -2.181600 -2.114300 
0.002000 -0.802900 -1.249100 -1.000300 -0.856300 -0.433100 -0.812800 -0.646600 -1.700200 -0.888500 -1.850900 -1.824400 
0.004000 -2.548700 -1.024700 -0.063000 -0.561400 -1.947300 -0.634100 -3.186900 -2.358900 -1.670000 -1.158900 -1.084000 
0.006000 -0.555200 -0.266100 -1.189000 -0.688500 -2.578300 -1.476800 -1.318300 -0.442100 -0.187800 -2.376600 -1.669700 
0.008000 -0.055600 -0.353600 -0.290200 -0.325500 -2.217600 -1.723000 -3.730400 -0.734300 -1.112400 -0.766700 -6.040000 
0.010000 -1.219300 -1.794800 -1.767800 -0.710300 -0.583000 -2.218800 -1.393700 -2.310300 -0.820700 -1.807200 -1.597200 
0.012000 -1.045500 -0.672000 -0.884800 -0.266200 -1.976600 -1.076900 -0.490200 -3.251800 -1.704000 -0.644200 -1.640200 
0.014000 -1.269800 -1.204600 -1.449500 -1.402800 -1.993000 -1.131400 -0.981000 -2.209100 -0.593400 -2.377500 -1.897500 
0.016000 -1.303400 -0.176200 -1.981800 -2.617200 -0.672800 -0.755600 -0.982700 -0.830400 -5.453100 -0.892100 -1.551800 
0.018000 -1.724200 -0.399100 -1.459900 -0.855400 -0.464700 -3.061400 -0.784800 -1.382900 -0.329500 -0.550100 -1.807100 
0.020000 -0.472600 -0.932000 -2.146200 -0.313400 -1.665500 -1.265200 -0.315200 -0.290600 -0.586000 -2.249600 -0.737300 
0.022000 -0.891900 -1.873300 -2.958600 -1.426100 -1.412200 -0.838600 -1.356100 -0.262400 -4.843600 -1.212700 -2.805300 
0.024000 -1.322300 -0.464100 -2.073300 -1.100800 -1.646000 -1.394600 -1.954200 -0.993700 -1.634000 -4.310900 -0.974300 
0.026000 -0.360200 -0.575700 -0.517200 -0.521100 -1.872200 -1.983500 -2.320800 -1.071700 -2.521700 -4.772700 -0.584300 
