# gradients (DV/DL) for lambdas: 0.0 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 1.0
0.000000 115.297900 87.654900 64.713900 56.721000 63.729500 46.357900 57.781400 55.376200 48.012100 39.604800 57.442500 39.330700 20.166500 42.779700 22.655400 25.923400 44.424600 17.799100 6.864200 21.477300 21.078700 
0.002000 119.457700 64.501300 60.649500 72.429600 64.242300 48.923500 39.620800 34.739200 36.620300 56.080700 27.536800 27.356600 47.250500 25.799800 31.246700 28.727100 23.343200 36.388400 18.112700 37.141100 22.530300 
0.004000 99.358400 75.502900 57.210000 54.201900 64.585800 39.117800 49.402600 56.882700 43.779200 43.890600 36.504800 25.669300 42.578200 22.906100 24.784200 22.671300 32.739800 22.757300 12.918500 26.311400 24.318000 
0.006000 105.469400 85.037900 75.992700 41.688700 61.026100 55.352000 37.682200 43.260800 28.175600 53.367200 32.250000 39.484300 4.401700 9.853400 -0.189000 7.512200 14.700600 10.873900 -3.425100 11.668000 14.385500 
0.008000 112.211300 60.996600 55.080600 64.313600 53.206600 43.082700 51.648200 38.845900 22.404600 45.341600 33.085600 38.451100 22.056300 1.057100 23.803300 3.905200 -10.659800 26.627100 -1.708600 8.152900 33.567100 
0.010000 108.158300 77.942100 63.128100 69.760800 49.887300 50.897700 51.198600 48.255200 36.803300 30.594200 21.215500 33.697800 25.172300 25.178100 6.770200 -2.915600 17.072800 0.047900 -19.372600 17.689700 23.626100 
0.012000 71.033700 73.416400 85.584900 53.908800 48.091000 40.477500 49.095500 53.596700 38.274800 40.336100 43.586400 42.262600 13.701600 14.760400 34.244100 11.086000 16.423000 29.519800 22.785900 8.461400 20.901100 
0.014000 146.143900 88.601500 43.339100 33.927300 31.914900 44.581400 42.553200 42.178900 38.475600 -2.020200 18.993900 29.507500 21.027700 21.203600 33.899900 -24.806700 -1.523200 3.567700 10.619400 10.329600 25.455600 
0.016000 152.197700 77.486100 70.090400 73.839400 51.585700 49.333300 37.424500 32.732800 29.971100 41.854600 33.226500 28.823800 12.758200 13.706000 22.613500 3.126400 0.329700 -1.763600 6.713800 17.769400 32.700600 
0.018000 107.978100 77.039200 53.210700 51.922500 49.165000 43.169100 47.016700 43.755100 42.334800 26.636800 30.512100 29.190800 43.046900 28.525300 22.605900 19.149200 -3.008300 24.984800 -7.509100 23.041400 21.997200 
0.020000 103.014600 85.527700 91.764200 46.915300 42.802400 49.901600 46.712300 22.526200 37.617300 29.187900 49.021100 38.434100 52.482300 18.607000 29.992100 28.765600 9.943300 20.953100 7.206300 11.325500 18.139700 
0.022000 119.693300 63.083700 72.092300 56.609500 51.088400 54.445500 40.574100 52.425600 45.947100 33.082800 34.860900 26.153400 27.938300 9.605400 11.065800 8.848500 -9.672400 1.013800 21.701100 -0.584500 12.723900 
0.024000 97.272700 100.115800 41.342900 58.571700 50.213100 55.373200 22.983900 37.955600 49.258800 0.420500 35.746500 17.632800 30.939300 26.873400 28.999200 -24.761800 -17.872600 10.182500 1.893700 8.859700 30.886100 
0.026000 111.266400 65.842900 61.170900 33.265900 39.794200 47.784000 51.797200 38.651000 49.561900 49.568600 26.109500 23.795500 33.971800 18.486200 31.794900 -7.574600 1.498100 7.952400 -9.887400 27.009800 1.187800 
0.028000 85.072100 73.142300 57.710600 69.546300 60.175600 48.702100 48.246100 29.642000 45.195100 18.683800 23.371000 37.251900 13.165100 13.002800 -12.405000 2.306000 26.555400 7.407600 5.195900 20.203800 16.360900 
0.030000 107.042100 65.142800 73.812300 59.443700 44.041600 62.015000 34.705200 38.574300 35.010400 33.007300 28.979600 40.929100 49.565100 13.463500 38.296800 -21.603300 11.081400 8.637200 -7.094600 11.312400 21.215100 
0.032000 102.031100 65.418800 81.359400 53.003900 40.112400 55.611200 28.985100 38.924900 31.998900 24.315900 40.330400 23.111200 15.322600 21.632700 29.413100 10.615500 22.470100 39.157000 -5.094700 12.686100 29.416300 
0.034000 96.502100 100.668100 69.244100 61.794000 32.097000 60.665200 41.547100 48.895500 28.138500 36.877500 45.953200 20.773400 25.640900 16.390700 35.277600 5.355600 8.588400 7.106300 -19.531700 -1.169500 23.331000 
0.036000 108.766100 76.948000 58.374000 79.164300 41.906500 43.501700 50.868900 27.542500 46.190700 49.164300 39.379800 16.309700 20.133700 5.260900 6.520200 0.854600 14.530200 8.360900 -18.286000 1.575100 12.052600 
0.038000 117.121300 92.807000 68.374800 68.205000 46.807700 39.563000 39.619200 41.291500 47.670500 21.570400 52.769800 -6.091700 19.967600 7.387800 23.036000 -56.975700 24.526200 -4.197200 -15.927300 6.354200 15.429400 
0.040000 110.925200 95.773000 91.007000 73.725900 36.590400 46.012900 46.347100 40.035000 48.712900 30.557700 32.248100 11.126700 23.074500 25.834500 17.328600 24.613800 5.905700 7.002600 -13.533900 -1.900500 6.282700 
0.042000 110.655600 75.589100 59.313700 64.409000 44.792400 37.802500 64.975000 18.838000 39.428000 27.840900 35.406200 34.198200 46.911200 43.578000 17.614400 3.795000 1.982700 6.146300 10.360400 8.073600 6.123800 
0.044000 111.572300 62.704500 75.988400 38.257800 58.689500 34.846800 35.077700 41.022000 50.847300 23.709200 25.375100 25.129300 23.572400 39.146200 31.021400 -17.375600 14.156300 8.480800 -0.966200 5.313700 14.288800 
0.046000 93.385300 85.680000 52.899300 56.727200 52.297500 28.813100 14.983700 41.669000 39.113900 15.888200 44.842200 33.080900 4.172200 42.362600 36.731900 -9.490800 -1.531300 18.817700 -24.318000 11.319800 23.596500 
0.048000 77.414100 72.596300 84.135200 60.244500 41.958400 47.367500 37.673700 40.629400 49.467200 36.460800 42.578400 15.133200 25.334000 16.599200 35.182000 3.364900 10.091100 9.438600 1.058700 -4.201600 33.999100 
0.050000 119.154400 79.352100 64.516500 57.920300 60.764500 31.811300 45.354300 42.317900 49.690300 15.886800 42.929700 15.718600 32.345700 37.906000 -17.225100 -9.086800 -7.382400 20.869700 2.592200 15.887100 19.867500 
0.052000 128.667700 89.539000 72.293300 79.432600 35.105300 44.810700 47.913200 32.866700 22.619300 41.091800 44.465400 23.230000 -10.886000 28.757900 23.631400 15.478500 5.485600 11.646700 -9.181400 -4.493900 18.227700 
0.054000 119.761200 90.420200 68.170600 61.449500 32.886500 51.509300 33.969300 33.921200 37.840400 47.464000 49.414900 31.014300 12.569500 9.957500 7.096300 26.074500 7.640500 23.259700 -16.107500 16.733600 33.981600 
0.056000 118.302500 87.686000 47.425600 47.969000 48.131700 47.888000 57.126300 40.925900 42.341200 44.930600 42.228000 19.515300 18.079500 24.012400 22.157300 10.301900 5.813300 5.073400 -4.276800 -1.012300 12.612600 
0.058000 142.737500 62.646100 55.830000 63.893700 55.549200 61.888600 47.295000 42.491200 35.473600 49.947700 36.756800 13.307300 13.512500 17.351400 10.943300 13.058500 21.235900 22.749500 -4.794700 -9.528700 21.427100 
0.060000 99.652000 72.100300 79.336500 54.144100 54.530200 34.474100 47.696500 44.462900 31.477500 41.186300 35.642900 45.409300 13.582100 18.341300 30.643200 -2.780300 -8.702100 14.692800 -17.972700 16.317300 25.799200 
0.062000 113.247900 62.659900 58.596400 63.969000 60.255900 51.246600 52.207000 41.620700 49.529600 43.373000 10.509600 30.331500 40.005900 21.259700 22.001600 -1.747300 -19.602800 26.431200 -6.887700 13.597100 13.735700 
0.064000 153.939900 74.388400 56.122400 69.443100 58.074500 38.416400 46.665100 33.796800 33.818600 47.518000 18.559900 21.821300 22.292600 12.588500 23.374300 -23.280900 -15.900200 22.530200 -20.271100 11.383200 31.013000 
0.066000 83.255600 83.883900 76.990300 55.053700 46.884900 45.085500 49.097700 47.732700 59.320600 21.455400 37.765600 32.790800 13.880900 30.095300 1.845000 11.950300 -16.230400 -17.982000 3.197600 20.258300 5.829800 
