# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -0.803600 -1.930900 -1.348600 -1.978700 -0.604000 -2.253400 -1.534300 -3.680500 -1.244600 -5.728400 -5.321400 
0.002000 -0.851100 -1.558300 -0.630900 -1.063800 -5.099800 -2.080000 -0.881700 -3.115700 -1.403100 -2.716500 -2.534300 
0.004000 -0.623100 -1.757500 -0.551800 -2.533700 -0.538600 -2.409000 -3.167000 -1.539400 -1.708300 -4.854600 -1.327300 
0.006000 -1.968800 -1.048000 -1.779400 -3.700700 -0.898600 -0.782800 -3.220800 -1.843900 -5.316200 -3.454200 -6.373600 
0.008000 -1.127200 -1.195400 -0.810800 -1.110000 -2.634500 -1.405800 -2.289300 -0.610200 -3.660900 -3.700500 -11.534900 
0.010000 -0.753200 -1.668300 -0.946900 -1.817800 -2.871200 -1.408300 -3.534900 -1.556200 -2.327500 -3.681500 -2.479300 
0.012000 -1.088400 -1.616500 -1.665000 -0.644600 -2.141500 -1.591100 -0.807400 -2.368900 -1.941300 -4.181900 -6.909600 
0.014000 -0.907300 -0.902900 -1.197400 -1.464100 -1.385400 -1.700500 -2.110500 -2.350100 -1.209100 -6.963100 -7.956200 
0.016000 -2.420600 -1.280700 -4.259700 -1.709600 -1.344600 -0.613100 -1.273900 -1.001800 -3.111500 -3.205300 -2.617300 
0.018000 -2.175700 -1.307600 -2.088600 -1.150800 -3.106800 -1.329400 -1.981300 -0.531900 -0.801600 -1.033700 -1.575500 
0.020000 -0.573800 -0.850200 -1.377700 -1.528200 -3.026300 -0.989600 -3.531100 -2.112700 -1.383800 -1.398500 -7.557200 
0.022000 -0.868100 -1.121000 -1.261900 -2.758600 -1.808000 -1.057900 -1.951900 -1.249600 -2.090900 -7.092700 -4.887400 
0.024000 -1.840300 -2.070400 -2.249600 -2.243400 -0.824300 -3.147300 -1.344500 -1.923700 -3.937200 -2.041700 -3.775400 
0.026000 -2.607600 -2.091500 -1.402800 -0.939500 -2.532100 -1.693800 -3.041900 -1.990400 -5.924300 -3.042000 -4.425200 
