# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -1.460800 -1.324500 -2.074800 -2.937600 -2.437600 -1.208700 -4.172300 -6.463100 -2.863300 -1.515000 -3.966100 
0.002000 -1.726800 -1.290300 -0.705100 -1.599400 -0.850300 -1.132900 -0.323500 -1.176100 -2.596500 -1.237700 -0.344200 
0.004000 -0.609400 -1.784500 -0.646700 -1.439700 -3.191400 -5.237400 -0.949600 -3.258000 -3.290500 -1.821100 -5.169200 
0.006000 -1.665500 -1.160900 -1.955100 -3.141800 -1.129600 -3.712300 -1.475400 -8.208100 -3.637100 -2.017000 -6.376000 
0.008000 -1.279800 -2.519400 -3.438700 -1.635800 -2.856200 -1.040600 -1.858800 -3.504300 -2.748800 -1.528700 -4.301800 
0.010000 -1.557900 -1.631500 -1.888200 -2.769300 -4.884400 -1.209200 -1.054000 -0.505100 -1.031700 -1.253500 -1.671300 
0.012000 -1.305700 -3.215700 -0.862000 -0.680600 -0.163800 -0.679800 -2.774500 -3.846500 -1.492600 -7.181100 -6.516500 
0.014000 -0.887300 -2.545900 -0.774700 -0.665100 -0.830400 -1.206800 -0.897600 -0.639100 -3.176200 -2.701300 -2.135400 
0.016000 -1.067300 -2.990100 -1.685600 -0.337800 -2.199300 -1.228900 -1.565100 -1.201500 -3.376800 -5.234500 -2.175600 
0.018000 -0.923000 -3.222400 -0.556100 -0.769300 -1.547100 -1.336500 -1.262600 -3.059500 -2.416900 -3.712500 -2.233500 
0.020000 -1.134500 -1.392400 -0.800900 -0.686900 -4.497000 -3.412300 -0.480600 -1.342200 -1.640500 -1.178000 -2.250500 
0.022000 -1.992700 -0.740800 -1.461600 -1.058400 -2.420900 -1.623600 -2.552400 -3.533700 -6.074900 -8.059100 -0.986600 
0.024000 -0.472800 -0.826200 -0.712800 -0.876100 -2.848100 -1.479300 -1.441600 -1.351600 -3.044300 -6.076500 -2.818900 
0.026000 -0.793700 -0.838300 -2.776300 -1.156400 -1.534300 -1.370100 -3.864000 -2.170400 -4.323100 -4.620300 -4.534200 
0.028000 -0.702400 -0.371500 -1.047200 -2.475400 -3.039700 -2.897300 -3.016300 -9.922100 -6.557300 -1.287400 -2.627300 
0.030000 -0.595600 -1.440900 -1.099400 -1.803600 -2.029600 -1.892400 -6.806800 -1.950500 -4.571300 -1.513500 -4.581200 
0.032000 -1.076800 -0.646100 -0.992500 -7.044600 -1.516400 -1.491400 -2.050500 -4.941800 -5.461900 -5.022200 -3.658900 
