# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -0.981600 -1.410200 -1.206200 -4.495700 -0.634700 -0.755000 -2.341200 -1.498900 -2.494600 -4.397400 -2.058900 
0.002000 -2.949700 -1.182300 -1.517500 -2.117400 -4.796200 -0.342200 -1.161200 -2.512200 -1.401200 -2.177300 -1.163000 
0.004000 -0.627800 -1.657200 -1.462200 -0.239900 -3.945500 -0.530900 -1.782800 -0.546600 -2.107600 -5.209500 -1.080000 
0.006000 -0.899700 -4.015500 -1.588700 -0.797400 -0.588600 -1.082400 -1.984200 -1.230900 -1.151000 -2.419100 -3.875200 
0.008000 -2.971700 -0.650500 -1.839200 -1.259800 -1.628100 -1.160900 -2.581500 -0.624900 -6.615400 -8.451900 -5.241600 
0.010000 -0.380600 -0.971000 -0.718200 -0.820200 -1.422400 -1.853700 -4.939600 -3.505200 -6.291200 -0.897500 -1.765500 
0.012000 -1.120900 -0.174100 -1.143200 -0.794500 -1.000400 -1.764700 -2.284100 -2.786500 -1.511100 -2.976200 -1.101900 
0.014000 -0.437100 -1.753800 -0.507800 -1.360200 -1.903300 -1.227000 -2.406400 -0.613300 -1.153000 -1.764900 -7.232500 
0.016000 -0.888700 -1.291900 -1.215400 -1.059100 -1.547500 -1.324600 -0.783900 -0.804500 -0.882800 -0.653400 -1.444200 
0.018000 -1.275900 -1.208700 -0.271700 -2.323700 -1.013200 -1.370900 -3.103800 -1.165600 -2.742600 -1.661100 -3.854400 
0.020000 -1.636400 -1.470100 -0.401000 -2.092500 -3.423600 -2.821500 -1.963600 -1.244000 -1.384900 -8.096900 -0.986100 
0.022000 -3.412500 -0.401700 -1.797200 -0.644000 -1.304800 -0.756700 -2.132100 -0.874600 -1.275500 -4.372300 -4.334200 
0.024000 -0.592100 -1.024900 -0.726900 -0.732600 -1.820200 -2.062500 -0.851300 -0.974400 -2.132700 -5.331100 -4.984100 
0.026000 -0.819500 -0.695100 -1.414100 -0.639700 -0.491200 -1.485900 -0.934000 -3.082400 -1.215800 -3.721900 -3.486800 
0.028000 -0.879300 -0.204600 -0.891400 -0.660000 -0.552600 -1.870700 -1.674600 -2.841500 -0.759400 -1.354100 -2.207000 
0.030000 -0.702300 -0.515400 -0.480000 -1.082400 -0.655800 -2.609000 -1.791100 -1.199800 -0.453500 -4.238000 -6.184900 
0.032000 -1.510400 -3.160800 -0.830500 -0.819000 -0.178800 -2.143300 -0.872000 -1.892700 -0.464500 -1.821600 -2.992700 
0.034000 -0.961300 -2.220900 -1.069300 -1.067800 -0.569400 -1.035400 -0.609400 -2.872300 -2.888800 -3.485200 -2.352400 
0.036000 -0.838600 -1.796900 -1.419800 -1.185100 -1.963000 -1.483100 -4.705300 -1.041800 -2.406100 -2.530100 -12.675400 
