# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -1.637500 -0.556400 -2.041200 -2.458400 -1.892600 -4.691700 -6.772700 -4.717700 -10.995800 -20.745600 -68.404400 
0.002000 -1.245100 -1.266800 -0.386800 -1.122600 -2.629200 -4.467200 -5.674200 -6.927200 -13.708700 -18.808400 -76.449700 
0.004000 -1.878000 -1.444200 -2.353200 -2.244800 -2.662200 -2.101000 -3.967700 -2.658400 -5.220500 -21.727900 -61.659300 
0.006000 -2.030000 -2.117700 -0.172300 -1.487600 -1.209100 -2.589700 -5.560600 -1.393800 -10.398200 -6.287600 -89.009700 
0.008000 -1.662300 -1.385000 -0.546700 -1.094700 -1.184300 -2.361700 -7.305400 -3.322000 -8.722700 -7.328800 -109.743800 
0.010000 -1.454100 -1.932900 -1.140000 -2.281800 -0.914700 -1.227000 -5.778800 -2.975400 -10.418200 -4.646400 -73.255200 
0.012000 -0.407200 -2.524300 -2.549500 -2.293300 -1.260500 -0.532200 -4.664900 -4.155500 -22.595700 -7.579900 -59.993100 
0.014000 -2.491800 -1.048700 -0.084700 -1.974300 -2.360900 -3.307100 -8.277400 -1.823300 -10.968100 -13.133200 -46.879700 
0.016000 -2.253000 -1.451800 -1.754800 -2.875200 -0.423500 -3.120600 -3.546000 -5.617300 -12.272300 -8.250600 -44.211100 
0.018000 -1.236600 -0.970900 -1.408800 -1.611500 -2.699100 -1.369900 -5.429800 -3.589200 -15.380300 -6.486300 -70.125900 
0.020000 -1.497600 -0.946800 -1.009800 -1.019000 -0.325100 -3.900300 -3.800900 -2.262700 -10.653500 -18.888200 -62.943400 
0.022000 -1.212600 -2.106200 -2.006400 -3.761700 -2.313100 -3.093400 -3.799100 -4.071100 -12.098400 -7.095100 -93.005400 
0.024000 -1.389800 -1.575700 -0.825500 -1.303000 -1.585600 -2.505900 -7.964600 -2.927900 -10.877700 -13.491900 -74.227000 
0.026000 -1.065500 -1.285000 -0.571900 -3.022900 -1.964300 -3.200600 -7.409300 -5.589400 -19.145900 -14.811800 -60.077400 
0.028000 -3.516500 -1.411000 -1.378300 -1.449600 -3.407400 -2.294700 -9.509100 -3.313000 -14.449300 -6.678500 -49.598100 
0.030000 -3.098300 -1.740600 -1.186600 -2.011900 -2.671900 -3.314500 -4.241100 -4.434200 -17.482600 -11.538800 -78.753600 
0.032000 -1.383900 -2.005100 -0.862100 -3.049800 -0.787400 -1.536500 -3.829900 -9.655000 -17.970600 -11.506200 -86.662600 
