# gradients (DV/DL) for lambdas: 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
0.000000 -1.074200 -0.919100 -0.480200 -0.527200 -0.134000 -1.742600 -1.679600 -3.041700 -3.926900 -3.230000 -21.253100 
0.002000 -0.955600 -1.905900 -1.446000 -1.772800 -0.799200 -0.732500 -3.540500 -2.603800 -0.958600 -3.170900 -9.346900 
0.004000 -1.842000 -0.834000 -1.372500 -1.595100 -1.087300 -1.074900 -1.693000 -0.452500 -1.595700 -9.152700 -5.164100 
0.006000 -1.090100 -1.787000 -1.483500 -0.660600 -3.388200 -1.574200 -2.636900 -1.366800 -2.178500 -1.032800 -15.596600 
0.008000 -2.192200 -1.821200 -1.255600 -3.383600 -0.856500 -2.823400 -3.684200 -3.086100 -3.814900 -1.484600 -1.688700 
0.010000 -0.685800 -0.500300 -0.685500 -0.635000 -0.922100 -2.664900 -2.148800 -0.696400 -4.944300 -3.730600 -5.568200 
0.012000 -1.731200 -2.940700 -1.646500 -0.878100 -1.582100 -1.818900 -2.377100 -0.922500 -1.498700 -2.773600 -8.526600 
0.014000 -1.678700 -1.081300 -1.489400 -1.065800 -2.402500 -1.225400 -4.666300 -2.060900 -3.204300 -2.562500 -18.493400 
0.016000 -0.842700 -1.724100 -1.701300 -1.567800 -5.156700 -0.332700 -3.914900 -2.183700 -5.222700 -3.746500 -15.759300 
0.018000 -1.170500 -2.316900 -1.024900 -0.562200 -2.941200 -1.489800 -2.025100 -6.159600 -7.861900 -3.627600 -10.612900 
0.020000 -0.930300 -1.439000 -0.463500 -2.741500 -1.766100 -3.568200 -1.758600 -4.834900 -3.729700 -0.684900 -4.614600 
0.022000 -2.309400 -0.836900 -0.566600 -0.466700 -1.656900 -2.487500 -0.944900 -2.032600 -9.508500 -15.044000 -1.972300 
0.024000 -1.221300 -0.948000 -1.719200 -1.351100 -0.896400 -2.646300 -1.654800 -3.769800 -1.774800 -14.822100 -9.989600 
0.026000 -1.041500 -1.191300 -0.994300 -2.083000 -1.665900 -1.035300 -4.078000 -1.929200 -1.105800 -1.739300 -20.797500 
0.028000 -0.620000 -2.718800 -2.333700 -1.883700 -1.034700 -1.348200 -0.870400 -0.975900 -2.964100 -4.143400 -9.838700 
0.030000 -1.126200 -1.231300 -0.893300 -1.360900 -1.735300 -1.087700 -3.173500 -1.495300 -2.124300 -1.554300 -11.325200 
0.032000 -0.737800 -0.989200 -2.433100 -1.186300 -2.333100 -1.650200 -1.619000 -1.832100 -10.011800 -9.969800 -12.479400 
0.034000 -0.659200 -0.514900 -0.892200 -2.009500 -1.586500 -3.112900 -2.046000 -2.984900 -7.863600 -8.548900 -6.857600 
0.036000 -1.371400 -2.442100 -0.719800 -1.190700 -1.043500 -3.093900 -1.648000 -1.651000 -1.545600 -5.083200 -4.792800 
0.038000 -1.254100 -2.375300 -0.998500 -1.765300 -1.534600 -1.579400 -1.551600 -1.929000 -1.565600 -1.533300 -17.489500 
0.040000 -0.470200 -1.623300 -2.220100 -0.676300 -2.096500 -3.545400 -0.848600 -1.211800 -5.924700 -2.209500 -14.263600 
0.042000 -0.716000 -0.835200 -2.069500 -0.953800 -1.096700 -0.405800 -1.512000 -4.479800 -3.442500 -3.275500 -7.687000 
0.044000 -0.793500 -1.726600 -1.707400 -2.501300 -4.455600 -1.440900 -2.261900 -0.936500 -6.379300 -4.132000 -8.584900 
0.046000 -1.407400 -0.323800 -0.936400 -3.508600 -1.587500 -1.467000 -0.825600 -1.163900 -2.964800 -0.644900 -16.772100 
0.048000 -1.191400 -0.818300 -0.453000 -0.805400 -0.949200 -3.871500 -0.207800 -0.877300 -4.273000 -1.386700 -31.106100 
0.050000 -2.217700 -0.932800 -1.685800 -2.311600 -1.116900 -1.298600 -1.299200 -5.761500 -2.964600 -6.006000 -16.711600 
0.052000 -0.887000 -0.953500 -1.630600 -0.380600 -1.952000 -1.391700 -2.183500 -3.523200 -0.363800 -4.574400 -11.255100 
0.054000 -0.831300 -1.517400 -1.723400 -0.664100 -2.157800 -1.351400 -2.133000 -2.031300 -2.682800 -11.290100 -5.893900 
0.056000 -1.619600 -0.431000 -0.914400 -0.862500 -0.550400 -1.661700 -7.966700 -4.380100 -2.302900 -3.854100 -10.412100 
0.058000 -1.082800 -0.914300 -0.883800 -0.629300 -2.323300 -0.568300 -3.049500 -0.854200 -5.428600 -3.788200 -14.032200 
0.060000 -1.776500 -1.549200 -2.081500 -0.946500 -0.908400 -2.383200 -2.387400 -0.814600 -4.438700 -12.868300 -10.087700 
0.062000 -0.425300 -0.877800 -2.613900 -1.755400 -2.245500 -3.506900 -0.890600 -2.626000 -2.581700 -2.238600 -5.263900 
0.064000 -0.643200 -0.933400 -1.036500 -5.210000 -0.823300 -2.693400 -1.196400 -1.388500 -0.431700 -0.875600 -6.789600 
0.066000 -0.583300 -0.930400 -1.845300 -2.603900 -0.906100 -0.641900 -1.661800 -4.614600 -3.577000 -8.286600 -23.760900 
0.068000 -0.358800 -1.518800 -0.155700 -0.346100 -1.249200 -2.515300 -3.101900 -2.223200 -2.156800 -4.732900 -18.906000 
0.070000 -1.425100 -0.325900 -3.104100 -5.504600 -1.545400 -1.465500 -3.995000 -0.561300 -1.334400 -1.165900 -25.015100 
0.072000 -0.672300 -1.710000 -1.650400 -2.467600 -1.424400 -1.812700 -3.746300 -1.432600 -0.543300 -4.338500 -9.503500 
